video_id,title,description,published_at,views,likes,comments,url,timestamp,like_rate,comment_rate,engagement_rate,category
dmwKwMHxJPM,"Get Comfortable with Winning feat. A'ja Wilson, Chloe Kelly and Vashti Cunningham | Nike Bras | Nike","Three athletes, one focus - winning 🏆

For A'ja Wilson, Chloe Kelly, and Vashti Cunningham, Nike Bras have earned a winning rep and trusted spot on game-days. These iconic silhouettes are a Win-Win, powering athletes and every day people to perform at their peak. Put our Nike Bras to the test.

A'ja chooses the Nike Indy Bra 
Chloe chooses the Nike Swoosh Bra 
Vashti chooses the Nike Alate Bra 

Song credit “GOATED. (feat. Denzel Curry)” by Armani White

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.

Shop Nike https://go.nike.com/Shop-Nike  
Download Nike App https://go.nike.com/Nike-App
Download SNKRS App https://go.nike.com/SNKRS-App
Download Nike Training Club App https://go.nike.com/NTC-App
Download Nike Run Club App https://go.nike.com/NRC-App
Follow Nike on Instagram http://instagram.com/nike
Follow Nike on Twitter http://twitter.com/nike
Follow Nike on Facebook http://facebook.com/nike",2025-01-16T18:00:48Z,35556,679,25,https://www.youtube.com/watch?v=dmwKwMHxJPM,,0.01909663629204635,0.0007031162110473619,0.019799752503093713,"{'sequence': ""Get Comfortable with Winning feat. A'ja Wilson, Chloe Kelly and Vashti Cunningham | Nike Bras | Nike Three athletes, one focus - winning 🏆\n\nFor A'ja Wilson, Chloe Kelly, and Vashti Cunningham, Nike Bras have earned a winning rep and trusted spot on game-days. These iconic silhouettes are a Win-Win, powering athletes and every day people to perform at their peak. Put our Nike Bras to the test.\n\nA'ja chooses the Nike Indy Bra \nChloe chooses the Nike Swoosh Bra \nVashti chooses the Nike Alate Bra \n\nSong credit “GOATED. (feat. Denzel Curry)” by Armani White\n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.\n\nShop Nike https://go.nike.com/Shop-Nike  \nDownload Nike App https://go.nike.com/Nike-App\nDownload SNKRS App https://go.nike.com/SNKRS-App\nDownload Nike Training Club App https://go.nike.com/NTC-App\nDownload Nike Run Club App https://go.nike.com/NRC-App\nFollow Nike on Instagram http://instagram.com/nike\nFollow Nike on Twitter http://twitter.com/nike\nFollow Nike on Facebook http://facebook.com/nike"", 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.4701843559741974, 0.3860915005207062, 0.10858085751533508, 0.03514321893453598]}"
OMIekuAY22A,Have a Hard Year | Kobe | Nike,"Deciding to have the hardest year can be the greatest year of your life. This isn't the year of the snake. This is the Year of the Mamba. Have a Hard Year.

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.

Shop Nike https://go.nike.com/Shop-Nike  
Download Nike App https://go.nike.com/Nike-App
Download SNKRS App https://go.nike.com/SNKRS-App
Download Nike Training Club App https://go.nike.com/NTC-App
Download Nike Run Club App https://go.nike.com/NRC-App
Follow Nike on Instagram http://instagram.com/nike
Follow Nike on Twitter http://twitter.com/nike
Follow Nike on Facebook http://facebook.com/nike",2025-01-08T00:11:18Z,619385,28380,543,https://www.youtube.com/watch?v=OMIekuAY22A,,0.04581964367881043,0.0008766760577023984,0.04669631973651283,"{'sequence': ""Have a Hard Year | Kobe | Nike Deciding to have the hardest year can be the greatest year of your life. This isn't the year of the snake. This is the Year of the Mamba. Have a Hard Year.\n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.\n\nShop Nike https://go.nike.com/Shop-Nike  \nDownload Nike App https://go.nike.com/Nike-App\nDownload SNKRS App https://go.nike.com/SNKRS-App\nDownload Nike Training Club App https://go.nike.com/NTC-App\nDownload Nike Run Club App https://go.nike.com/NRC-App\nFollow Nike on Instagram http://instagram.com/nike\nFollow Nike on Twitter http://twitter.com/nike\nFollow Nike on Facebook http://facebook.com/nike"", 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.5474349856376648, 0.22784888744354248, 0.14993391931056976, 0.07478218525648117]}"
xMrUkDYvbDc,I Told You So | Nike,"The best athletes are open books.
They’ll tell you exactly what they’re about to do.
Because they know.
There’s nothing you can do about it.
#WinningIsntForEveryone

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.

Shop Nike https://go.nike.com/Shop-Nike  
Download Nike App https://go.nike.com/Nike-App
Download SNKRS App https://go.nike.com/SNKRS-App
Download Nike Training Club App https://go.nike.com/NTC-App
Download Nike Run Club App https://go.nike.com/NRC-App
Follow Nike on Instagram http://instagram.com/nike
Follow Nike on Twitter http://twitter.com/nike
Follow Nike on Facebook http://facebook.com/nike",2024-12-20T18:00:57Z,2533676,4656,85,https://www.youtube.com/watch?v=xMrUkDYvbDc,,0.0018376461710179202,3.3548093757844334e-05,0.0018711942647757645,"{'sequence': 'I Told You So | Nike The best athletes are open books.\nThey’ll tell you exactly what they’re about to do.\nBecause they know.\nThere’s nothing you can do about it.\n#WinningIsntForEveryone\n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.\n\nShop Nike https://go.nike.com/Shop-Nike  \nDownload Nike App https://go.nike.com/Nike-App\nDownload SNKRS App https://go.nike.com/SNKRS-App\nDownload Nike Training Club App https://go.nike.com/NTC-App\nDownload Nike Run Club App https://go.nike.com/NRC-App\nFollow Nike on Instagram http://instagram.com/nike\nFollow Nike on Twitter http://twitter.com/nike\nFollow Nike on Facebook http://facebook.com/nike', 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.4690464437007904, 0.24257920682430267, 0.14941847324371338, 0.13895587623119354]}"
IpFLcsSwnQY,Once a Year interview (Year 2) | Nike,"What a difference a year makes?
A year ago, we started something special with Wemby.

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.

Shop Nike https://go.nike.com/Shop-Nike  
Download Nike App https://go.nike.com/Nike-App
Download SNKRS App https://go.nike.com/SNKRS-App
Download Nike Training Club App https://go.nike.com/NTC-App
Download Nike Run Club App https://go.nike.com/NRC-App
Follow Nike on Instagram http://instagram.com/nike
Follow Nike on Twitter http://twitter.com/nike
Follow Nike on Facebook http://facebook.com/nike",2024-12-20T15:00:13Z,93218,2990,85,https://www.youtube.com/watch?v=IpFLcsSwnQY,,0.03207535025424274,0.0009118410607393422,0.03298719131498209,"{'sequence': 'Once a Year interview (Year 2) | Nike What a difference a year makes?\nA year ago, we started something special with Wemby.\n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.\n\nShop Nike https://go.nike.com/Shop-Nike  \nDownload Nike App https://go.nike.com/Nike-App\nDownload SNKRS App https://go.nike.com/SNKRS-App\nDownload Nike Training Club App https://go.nike.com/NTC-App\nDownload Nike Run Club App https://go.nike.com/NRC-App\nFollow Nike on Instagram http://instagram.com/nike\nFollow Nike on Twitter http://twitter.com/nike\nFollow Nike on Facebook http://facebook.com/nike', 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.4962281584739685, 0.2097652554512024, 0.20362605154514313, 0.09038055688142776]}"
YGRV8DEpVFI,"What a difference a year makes? A year ago, we started something special with Wemby.","Once a Year ✌️is coming 🎬🏀
 
Tune in December 20th on YouTube.",2024-12-19T20:00:11Z,10577,491,10,https://www.youtube.com/watch?v=YGRV8DEpVFI,,0.046421480571050396,0.0009454476694714947,0.04736692824052189,"{'sequence': 'What a difference a year makes? A year ago, we started something special with Wemby. Once a Year ✌️is coming 🎬🏀\n \nTune in December 20th on YouTube.', 'labels': ['Product Spotlight', 'Lifestyle and Culture', 'Athlete Feature', 'Training and Fitness Tips'], 'scores': [0.38911738991737366, 0.28577256202697754, 0.1822873055934906, 0.14282278716564178]}"
eR_y_N_vlEc,"At Nike Cross Nationals, winning is glorious. But first, it's ugly, messy and painful. #shorts",,2024-12-13T03:02:03Z,13587,603,4,https://www.youtube.com/watch?v=eR_y_N_vlEc,,0.04438065798189446,0.0002943990579230146,0.04467505703981747,"{'sequence': ""At Nike Cross Nationals, winning is glorious. But first, it's ugly, messy and painful. #shorts "", 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.48120346665382385, 0.30469566583633423, 0.11042945832014084, 0.10367140918970108]}"
v64hM6vk32E,Only the Nastiest Get the Nicest | Nike Vapor Edge Kobe 6 | Nike,"ONLY THE NASTIEST GET THE NICEST.

Are you nasty enough to make the list? These cleats are engineered for the nastiest players with the nicest moves.

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.

Shop Nike https://go.nike.com/Shop-Nike  
Download Nike App https://go.nike.com/Nike-App
Download SNKRS App https://go.nike.com/SNKRS-App
Download Nike Training Club App https://go.nike.com/NTC-App
Download Nike Run Club App https://go.nike.com/NRC-App
Follow Nike on Instagram http://instagram.com/nike
Follow Nike on Twitter http://twitter.com/nike
Follow Nike on Facebook http://facebook.com/nike",2024-11-28T17:00:38Z,49532,1233,32,https://www.youtube.com/watch?v=v64hM6vk32E,,0.024892998465638375,0.0006460469999192441,0.02553904546555762,"{'sequence': 'Only the Nastiest Get the Nicest | Nike Vapor Edge Kobe 6 | Nike ONLY THE NASTIEST GET THE NICEST.\n\nAre you nasty enough to make the list? These cleats are engineered for the nastiest players with the nicest moves.\n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.\n\nShop Nike https://go.nike.com/Shop-Nike  \nDownload Nike App https://go.nike.com/Nike-App\nDownload SNKRS App https://go.nike.com/SNKRS-App\nDownload Nike Training Club App https://go.nike.com/NTC-App\nDownload Nike Run Club App https://go.nike.com/NRC-App\nFollow Nike on Instagram http://instagram.com/nike\nFollow Nike on Twitter http://twitter.com/nike\nFollow Nike on Facebook http://facebook.com/nike', 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.44700780510902405, 0.2785176932811737, 0.18293766677379608, 0.09153678268194199]}"
X0xbNUMZCvk,Greatness. It Only Takes Everything | Rafael Nadal | Nike,"No one could give more to their sport. Chase down every game, shot, point. Leave it all on the court every single time. Rafa, showed us what it takes to be the greatest. 

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.

Shop Nike https://go.nike.com/Shop-Nike  
Download Nike App https://go.nike.com/Nike-App
Download SNKRS App https://go.nike.com/SNKRS-App
Download Nike Training Club App https://go.nike.com/NTC-App
Download Nike Run Club App https://go.nike.com/NRC-App
Follow Nike on Instagram http://instagram.com/nike
Follow Nike on Twitter http://twitter.com/nike
Follow Nike on Facebook http://facebook.com/nike",2024-11-19T08:06:36Z,273417,7805,139,https://www.youtube.com/watch?v=X0xbNUMZCvk,,0.028546140144906865,0.0005083809711905258,0.02905452111609739,"{'sequence': 'Greatness. It Only Takes Everything | Rafael Nadal | Nike No one could give more to their sport. Chase down every game, shot, point. Leave it all on the court every single time. Rafa, showed us what it takes to be the greatest. \n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.\n\nShop Nike https://go.nike.com/Shop-Nike  \nDownload Nike App https://go.nike.com/Nike-App\nDownload SNKRS App https://go.nike.com/SNKRS-App\nDownload Nike Training Club App https://go.nike.com/NTC-App\nDownload Nike Run Club App https://go.nike.com/NRC-App\nFollow Nike on Instagram http://instagram.com/nike\nFollow Nike on Twitter http://twitter.com/nike\nFollow Nike on Facebook http://facebook.com/nike', 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.6267313361167908, 0.2431640923023224, 0.08174057304859161, 0.04836400970816612]}"
l4qXAeMAWUI,AIRMAX 1000: The Next Frontier of Nike Innovation | Behind the Design | Nike,"Nike Air is not just a shoe, it's the first step into the future. Using advanced digital tools and a collaborative partnership with 3D printing company Zellerfeld, Nike creatives reimagined the timeless Air Max 1. Go Behind the Design of the AIRMAX 1000 to get the story on Nike’s never-ending progress towards the next frontier of innovation.

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.

Shop Nike https://go.nike.com/Shop-Nike  
Download Nike App https://go.nike.com/Nike-App
Download SNKRS App https://go.nike.com/SNKRS-App
Download Nike Training Club App https://go.nike.com/NTC-App
Download Nike Run Club App https://go.nike.com/NRC-App
Follow Nike on Instagram http://instagram.com/nike
Follow Nike on Twitter http://twitter.com/nike
Follow Nike on Facebook http://facebook.com/nike",2024-11-15T02:52:55Z,237876,3282,241,https://www.youtube.com/watch?v=l4qXAeMAWUI,,0.01379710437370731,0.0010131328927676605,0.014810237266474971,"{'sequence': ""AIRMAX 1000: The Next Frontier of Nike Innovation | Behind the Design | Nike Nike Air is not just a shoe, it's the first step into the future. Using advanced digital tools and a collaborative partnership with 3D printing company Zellerfeld, Nike creatives reimagined the timeless Air Max 1. Go Behind the Design of the AIRMAX 1000 to get the story on Nike’s never-ending progress towards the next frontier of innovation.\n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.\n\nShop Nike https://go.nike.com/Shop-Nike  \nDownload Nike App https://go.nike.com/Nike-App\nDownload SNKRS App https://go.nike.com/SNKRS-App\nDownload Nike Training Club App https://go.nike.com/NTC-App\nDownload Nike Run Club App https://go.nike.com/NRC-App\nFollow Nike on Instagram http://instagram.com/nike\nFollow Nike on Twitter http://twitter.com/nike\nFollow Nike on Facebook http://facebook.com/nike"", 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.4385289251804352, 0.2660757601261139, 0.20218126475811005, 0.09321405738592148]}"
qlNWNuhLl4s,The latest chapter in Nike's never-ending pursuit of Innovation is here: The AIRMAX 1000 #shorts,,2024-11-14T16:54:50Z,53414,2395,52,https://www.youtube.com/watch?v=qlNWNuhLl4s,,0.04483843187179391,0.0009735275395963605,0.045811959411390275,"{'sequence': ""The latest chapter in Nike's never-ending pursuit of Innovation is here: The AIRMAX 1000 #shorts "", 'labels': ['Product Spotlight', 'Athlete Feature', 'Training and Fitness Tips', 'Lifestyle and Culture'], 'scores': [0.5583071112632751, 0.32397300004959106, 0.06978115439414978, 0.047938693314790726]}"
1zyk3IrMPMY,Wu-Tang | Killer Bees | Nike,"Protect the hive at all costs.  

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.

Shop Nike https://go.nike.com/Shop-Nike  
Download Nike App https://go.nike.com/Nike-App
Download SNKRS App https://go.nike.com/SNKRS-App
Download Nike Training Club App https://go.nike.com/NTC-App
Download Nike Run Club App https://go.nike.com/NRC-App
Follow Nike on Instagram http://instagram.com/nike
Follow Nike on Twitter http://twitter.com/nike
Follow Nike on Facebook http://facebook.com/nike",2024-11-09T15:01:33Z,178189,6397,232,https://www.youtube.com/watch?v=1zyk3IrMPMY,,0.03590008361907862,0.001301988338225143,0.03720207195730376,"{'sequence': 'Wu-Tang | Killer Bees | Nike Protect the hive at all costs.  \n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.\n\nShop Nike https://go.nike.com/Shop-Nike  \nDownload Nike App https://go.nike.com/Nike-App\nDownload SNKRS App https://go.nike.com/SNKRS-App\nDownload Nike Training Club App https://go.nike.com/NTC-App\nDownload Nike Run Club App https://go.nike.com/NRC-App\nFollow Nike on Instagram http://instagram.com/nike\nFollow Nike on Twitter http://twitter.com/nike\nFollow Nike on Facebook http://facebook.com/nike', 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.48566484451293945, 0.24208487570285797, 0.16845060884952545, 0.10379959642887115]}"
SZYZxlHYa4A,Wu-Tang | Tiger Style | Nike,"Tiger style is the only way to go. 👐 🐝 🍦

Available 11.9 in SNKRS

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.

Shop Nike https://go.nike.com/Shop-Nike  
Download Nike App https://go.nike.com/Nike-App
Download SNKRS App https://go.nike.com/SNKRS-App
Download Nike Training Club App https://go.nike.com/NTC-App
Download Nike Run Club App https://go.nike.com/NRC-App
Follow Nike on Instagram http://instagram.com/nike
Follow Nike on Twitter http://twitter.com/nike
Follow Nike on Facebook http://facebook.com/nike",2024-10-25T14:01:46Z,194216,6048,136,https://www.youtube.com/watch?v=SZYZxlHYa4A,,0.031140585739588913,0.0007002512666309676,0.031840837006219876,"{'sequence': 'Wu-Tang | Tiger Style | Nike Tiger style is the only way to go. 👐 🐝 🍦\n\nAvailable 11.9 in SNKRS\n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.\n\nShop Nike https://go.nike.com/Shop-Nike  \nDownload Nike App https://go.nike.com/Nike-App\nDownload SNKRS App https://go.nike.com/SNKRS-App\nDownload Nike Training Club App https://go.nike.com/NTC-App\nDownload Nike Run Club App https://go.nike.com/NRC-App\nFollow Nike on Instagram http://instagram.com/nike\nFollow Nike on Twitter http://twitter.com/nike\nFollow Nike on Facebook http://facebook.com/nike', 'labels': ['Athlete Feature', 'Lifestyle and Culture', 'Product Spotlight', 'Training and Fitness Tips'], 'scores': [0.4457360804080963, 0.24197544157505035, 0.22364914417266846, 0.08863932639360428]}"
bfLEcKIHziQ,I Am the Pressure | LeBron | Nike,"“You never get used to pressure. You just learn to embrace it.” - LeBron James 

 Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.

Shop Nike https://go.nike.com/Shop-Nike  
Download Nike App https://go.nike.com/Nike-App
Download SNKRS App https://go.nike.com/SNKRS-App
Download Nike Training Club App https://go.nike.com/NTC-App
Download Nike Run Club App https://go.nike.com/NRC-App
Follow Nike on Instagram http://instagram.com/nike
Follow Nike on Twitter http://twitter.com/nike
Follow Nike on Facebook http://facebook.com/nike",2024-10-22T23:00:43Z,178640,5427,140,https://www.youtube.com/watch?v=bfLEcKIHziQ,,0.030379534258844605,0.0007836990595611285,0.03116323331840573,"{'sequence': 'I Am the Pressure | LeBron | Nike “You never get used to pressure. You just learn to embrace it.” - LeBron James \n\n Subscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.\n\nShop Nike https://go.nike.com/Shop-Nike  \nDownload Nike App https://go.nike.com/Nike-App\nDownload SNKRS App https://go.nike.com/SNKRS-App\nDownload Nike Training Club App https://go.nike.com/NTC-App\nDownload Nike Run Club App https://go.nike.com/NRC-App\nFollow Nike on Instagram http://instagram.com/nike\nFollow Nike on Twitter http://twitter.com/nike\nFollow Nike on Facebook http://facebook.com/nike', 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.6558442115783691, 0.1959606111049652, 0.09969978034496307, 0.04849543049931526]}"
Cur3b5NX_nk,Stairs | Nike,"Winning doesn’t always feel like winning.

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.

Shop Nike https://go.nike.com/Shop-Nike  
Download Nike App https://go.nike.com/Nike-App
Download SNKRS App https://go.nike.com/SNKRS-App
Download Nike Training Club App https://go.nike.com/NTC-App
Download Nike Run Club App https://go.nike.com/NRC-App
Follow Nike on Instagram http://instagram.com/nike
Follow Nike on Twitter http://twitter.com/nike
Follow Nike on Facebook http://facebook.com/nike",2024-10-14T16:01:02Z,793536,11465,169,https://www.youtube.com/watch?v=Cur3b5NX_nk,,0.014447989757238487,0.00021297080409710462,0.014660960561335592,"{'sequence': 'Stairs | Nike Winning doesn’t always feel like winning.\n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.\n\nShop Nike https://go.nike.com/Shop-Nike  \nDownload Nike App https://go.nike.com/Nike-App\nDownload SNKRS App https://go.nike.com/SNKRS-App\nDownload Nike Training Club App https://go.nike.com/NTC-App\nDownload Nike Run Club App https://go.nike.com/NRC-App\nFollow Nike on Instagram http://instagram.com/nike\nFollow Nike on Twitter http://twitter.com/nike\nFollow Nike on Facebook http://facebook.com/nike', 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.48507606983184814, 0.2161998152732849, 0.17855308949947357, 0.12017101049423218]}"
0DvCu_PpdMM,"""When I have every reason to give in, I Get Up."" - Ja Morant #Ja2 #IGetUp",,2024-10-07T16:09:03Z,66292,4235,56,https://www.youtube.com/watch?v=0DvCu_PpdMM,,0.0638840282387015,0.0008447474808423339,0.06472877571954383,"{'sequence': '""When I have every reason to give in, I Get Up."" - Ja Morant #Ja2 #IGetUp ', 'labels': ['Athlete Feature', 'Lifestyle and Culture', 'Training and Fitness Tips', 'Product Spotlight'], 'scores': [0.33088740706443787, 0.30956903100013733, 0.19663992524147034, 0.16290363669395447]}"
1-04z2uxxQ0,I Get Up | Ja Morant | Nike,"“When I’m hit, I always Get Up.” - Ja Morant",2024-09-29T16:00:15Z,372399,10985,308,https://www.youtube.com/watch?v=1-04z2uxxQ0,,0.02949793098262885,0.0008270698900910045,0.030325000872719853,"{'sequence': 'I Get Up | Ja Morant | Nike “When I’m hit, I always Get Up.” - Ja Morant', 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.46952393651008606, 0.25796204805374146, 0.15649455785751343, 0.11601950228214264]}"
